,Timestamp,Open,High,Low,close,Volume_(BTC),Volume_(Currency),Weighted_Price
325950,1344874920,11.9,11.9,11.9,11.9,22.68,269.892,11.9
325951,1344874980,11.9,11.9,11.9,11.9,38.78843917,461.58242612,11.9
325953,1344875100,11.9,11.9,11.9,11.9,0.9,10.71,11.9
325956,1344875280,11.9,11.9,11.9,11.9,16.35,194.565,11.9
325958,1344875400,11.9,11.9,11.85,11.85,148.60106156,1768.3441937,11.899943212
325965,1344875820,11.75,11.75,11.75,11.75,5.0,58.75,11.75
325973,1344876300,11.68,11.68,11.68,11.68,11.92623433,139.29841697,11.68
325997,1344877740,11.74,11.74,11.74,11.74,11.93013435,140.05977727,11.74
325998,1344877800,11.63,11.63,11.63,11.63,55.7,647.791,11.63
326005,1344878220,11.63,11.63,11.63,11.63,0.17196904,1.9999999352,11.63
326033,1344879900,11.67,11.67,11.67,11.67,2.0,23.34,11.67
326039,1344880260,11.67,11.67,11.67,11.67,12.965,151.30155,11.67
326057,1344881340,11.51,11.51,11.51,11.51,1.59453556,18.353104296,11.51
326059,1344881460,11.52,11.52,11.52,11.52,2.69231639,31.015484813,11.52
326091,1344883380,11.53,11.53,11.53,11.53,2.17,25.0201,11.53
326104,1344884160,11.53,11.53,11.53,11.53,12.01,138.4753,11.53
326115,1344884820,11.51,11.51,11.51,11.51,27.99,322.1649,11.51
326119,1344885060,11.56,11.56,11.55,11.55,4.8,55.465590373,11.555331328
326136,1344886080,11.56,11.57,11.56,11.57,3.43115306,39.672850532,11.562541757
326143,1344886500,11.58,11.58,11.58,11.58,2.49212401,28.858796036,11.58
326177,1344888540,11.6,11.6,11.6,11.6,17.55463329,203.63374616,11.6
326178,1344888600,11.6,11.6,11.6,11.6,2.47245342,28.680459672,11.6
326186,1344889080,11.63,11.63,11.63,11.63,0.17376194,2.0208513622,11.63
326218,1344891000,11.6,11.6,11.6,11.6,46.01,533.716,11.6
326287,1344895140,11.67,11.67,11.67,11.67,4.0,46.68,11.67
326331,1344897780,11.68,11.72,11.68,11.72,2.0,23.433079585,11.716539792
326332,1344897840,11.72,11.72,11.72,11.72,1.0,11.72,11.72
326333,1344897900,11.72,11.72,11.72,11.72,1.16723549,13.679999943,11.72
326341,1344898380,11.72,11.75,11.72,11.75,7.52368138,88.351814845,11.743162739
326344,1344898560,11.85,11.85,11.85,11.85,0.0989,1.171965,11.85
326345,1344898620,11.85,11.85,11.85,11.85,0.0989,1.171965,11.85
326362,1344899640,11.89,11.89,11.89,11.89,16.47434819,195.87999998,11.89
326415,1344902820,11.9,11.9,11.9,11.9,25.0,297.5,11.9
326418,1344903000,11.86,11.86,11.86,11.86,2.74957841,32.609999943,11.86
326477,1344906540,11.85,11.85,11.85,11.85,14.41294632,170.79341389,11.85
326544,1344910560,11.82,11.82,11.82,11.82,4.83935538,57.201180592,11.82
326579,1344912660,11.97,12.0,11.97,12.0,22.9,274.69481013,11.995406556
326598,1344913800,11.88,11.88,11.88,11.88,9.0,106.92,11.88
326658,1344917400,11.87,11.87,11.87,11.87,0.16849199,1.9999999213,11.87
326718,1344921000,11.87,11.87,11.87,11.87,0.16849199,1.9999999213,11.87
326732,1344921840,11.81,11.81,11.81,11.81,1.03,12.1643,11.81
326736,1344922080,11.85,11.85,11.85,11.85,4.00519485,47.461558973,11.85
326767,1344923940,11.95,11.95,11.95,11.95,2.10740069,25.183438245,11.95
326779,1344924660,11.85,11.98,11.85,11.98,20.4851363,245.22802539,11.971022394
326839,1344928260,11.89,11.89,11.89,11.89,1.0,11.89,11.89
326861,1344929580,11.98,11.98,11.98,11.98,10.17445743,121.89000001,11.98
326884,1344930960,11.97,11.97,11.97,11.97,24.93817878,298.51,11.97
326891,1344931380,11.98,11.98,11.98,11.98,1.02170283,12.239999903,11.98
326911,1344932580,11.98,11.98,11.98,11.98,16.00500835,191.74000003,11.98
326934,1344933960,11.98,11.98,11.98,11.98,4.0918197,49.020000006,11.98
326945,1344934620,11.97,11.98,11.97,11.98,8.184,98.02354957,11.977462069
326954,1344935160,11.97,11.97,11.97,11.97,8.06683375,96.559999988,11.97
326960,1344935520,11.95,11.95,11.95,11.95,10.5627615,126.22499993,11.95
326992,1344937440,11.97,11.97,11.97,11.97,5.07101086,60.699999994,11.97
326993,1344937500,11.97,11.97,11.97,11.97,2.19715957,26.300000053,11.97
326994,1344937560,11.97,11.98,11.97,11.98,12.798,153.3177217,11.979818855
327009,1344938460,11.98,11.98,11.98,11.98,47.34223706,567.15999998,11.98
327051,1344940980,11.98,11.98,11.98,11.98,9.974,119.48852,11.98
327054,1344941160,11.98,11.98,11.98,11.98,17.022,203.92356,11.98
327056,1344941280,11.98,11.98,11.98,11.98,3.927,47.04546,11.98
327058,1344941400,11.98,11.98,11.98,11.98,4.797,57.46806,11.98
327060,1344941520,11.98,11.98,11.98,11.98,5.37159251,64.35167827,11.98
327061,1344941580,11.99,11.99,11.99,11.99,4.34217883,52.062724172,11.99
327062,1344941640,12.0,12.0,12.0,12.0,9.954,119.448,12.0
327064,1344941760,12.0,12.0,12.0,12.0,16.14933333,193.79199996,12.0
327066,1344941880,12.0,12.0,12.0,12.0,11.68416666,140.20999992,12.0
327067,1344941940,12.0,12.0,12.0,12.0,7.44,89.28,12.0
327069,1344942060,12.0,12.0,12.0,12.0,2.492,29.904,12.0
327070,1344942120,12.0,12.0,12.0,12.0,8.445,101.34,12.0
327071,1344942180,12.0,12.0,12.0,12.0,29.16166666,349.93999992,12.0
327072,1344942240,12.0,12.0,12.0,12.0,0.76583333,9.18999996,12.0
327073,1344942300,12.0,12.0,12.0,12.0,14.982,179.784,12.0
327074,1344942360,12.0,12.0,12.0,12.0,20.011,240.132,12.0
327076,1344942480,12.0,12.0,12.0,12.0,4.007,48.084,12.0
327077,1344942540,12.0,12.0,12.0,12.0,7.44,89.28,12.0
327079,1344942660,12.0,12.0,12.0,12.0,12.468,149.616,12.0
327080,1344942720,12.0,12.0,12.0,12.0,9.954,119.448,12.0
327082,1344942840,12.0,12.0,12.0,12.0,7.13283333,85.59399996,12.0
327084,1344942960,12.0,12.0,12.0,12.0,25.04,300.48,12.0
327086,1344943080,12.0,12.0,12.0,12.0,5.931,71.172,12.0
327130,1344945720,12.0,12.0,12.0,12.0,1.3220458,15.8645496,12.0
327133,1344945900,12.11,12.12,12.11,12.12,20.0,242.273,12.11365
327134,1344945960,12.12,12.12,12.12,12.12,1.7,20.604,12.12
327135,1344946020,12.14,12.15,12.14,12.15,30.3,368.012,12.145610561
327137,1344946140,12.16,12.16,12.16,12.16,16.8,204.288,12.16
327139,1344946260,12.16,12.16,12.16,12.16,0.57,6.9312,12.16
327141,1344946380,12.18,12.18,12.18,12.18,1.19704433,14.579999939,12.18
327149,1344946860,12.18,12.18,12.18,12.18,10.06141215,122.54799999,12.18
327154,1344947160,12.18,12.18,12.18,12.18,9.86206896,120.11999993,12.18
327194,1344949560,12.18,12.18,12.18,12.18,14.29,174.0522,12.18
327223,1344951300,12.18,12.18,12.18,12.18,9.69704433,118.10999994,12.18
327240,1344952320,12.19,12.19,12.19,12.19,6.03199344,73.530000034,12.19
327261,1344953580,12.19,12.19,12.19,12.19,0.2509,3.058471,12.19
327267,1344953940,12.05,12.05,12.05,12.05,6.039246,72.7729143,12.05
327269,1344954060,12.05,12.05,12.05,12.05,7.960754,95.9270857,12.05
327306,1344956280,12.04,12.04,12.03,12.03,22.88808753,275.49408545,12.036570774
327319,1344957060,12.0,12.0,12.0,12.0,10.9,130.8,12.0
327320,1344957120,12.0,12.0,12.0,12.0,20.1,241.2,12.0
327321,1344957180,12.0,12.0,12.0,12.0,30.1,361.2,12.0
327325,1344957420,12.0,12.0,12.0,12.0,3.6,43.2,12.0
327385,1344961020,12.0,12.0,12.0,12.0,6.19826959,74.37923508,12.0
327397,1344961740,12.0,12.0,12.0,12.0,30.64166667,367.70000004,12.0
327426,1344963480,11.98,11.98,11.98,11.98,102.3706177,1226.4,11.98
327435,1344964020,11.99,12.0,11.99,12.0,568.53006374,6821.9107649,11.999208485
327443,1344964500,11.98,11.98,11.98,11.98,2.49500527,29.890163135,11.98
327444,1344964560,12.0,12.0,12.0,12.0,45.0,540.0,12.0
327452,1344965040,12.02,12.02,12.02,12.02,2.4161984,29.042704768,12.02
327454,1344965160,12.03,12.04,12.03,12.04,14.944,179.7807881,12.030298989
327459,1344965460,12.04,12.04,12.04,12.04,6.8007856,81.881458624,12.04
327463,1344965700,12.05,12.05,12.05,12.05,3.45311203,41.609999962,12.05
327488,1344967200,12.05,12.05,12.05,12.05,2.54144037,30.624356458,12.05
327514,1344968760,12.05,12.05,12.05,12.05,1.2530428,15.09916574,12.05
327519,1344969060,12.06,12.06,12.06,12.06,39.2012607,472.76720404,12.06
327564,1344971760,12.03,12.03,12.03,12.03,1.47576262,17.753424319,12.03
327598,1344973800,12.03,12.03,12.03,12.03,6.16,74.1048,12.03
327650,1344976920,12.06,12.06,12.06,12.06,7.35711246,88.726776268,12.06
327661,1344977580,12.17,12.17,12.17,12.17,0.88824979,10.809999944,12.17
327690,1344979320,12.18,12.18,12.18,12.18,16.33825944,198.99999998,12.18
327715,1344980820,12.08,12.08,12.08,12.08,2.0,24.16,12.08
327721,1344981180,12.19,12.19,12.19,12.19,66.7759,813.998221,12.19
327722,1344981240,12.2,12.3,12.2,12.3,210.0,2571.37,12.244619048
327728,1344981600,12.29,12.29,12.29,12.29,15.1,185.579,12.29
327742,1344982440,12.29,12.29,12.29,12.29,13.6,167.144,12.29
327743,1344982500,12.29,12.3,12.29,12.3,32.3,397.057,12.292786378
327744,1344982560,12.24,12.25,12.24,12.25,7.6504348,93.6698263,12.243725847
327863,1344989700,12.13,12.13,12.13,12.13,216.4,2624.932,12.13
327864,1344989760,12.13,12.13,12.13,12.13,27.7,336.001,12.13
327881,1344990780,12.13,12.13,12.13,12.13,9.0,109.17,12.13
327920,1344993120,12.27,12.27,12.27,12.27,9.0,110.43,12.27
328165,1345007820,12.21,12.21,12.21,12.21,60.0,732.6,12.21
328273,1345014300,12.21,12.21,12.21,12.21,26.26159,320.6540139,12.21
328332,1345017840,12.21,12.21,12.21,12.21,43.5,531.135,12.21
328354,1345019160,12.42,12.42,12.42,12.42,3.4353,42.666426,12.42
328355,1345019220,12.42,12.42,12.42,12.42,1.4414,17.902188,12.42
328483,1345026900,12.29,12.29,12.29,12.29,10.0,122.9,12.29
328508,1345028400,12.31,12.31,12.31,12.31,40.0,492.4,12.31
328518,1345029000,12.31,12.31,12.29,12.29,24.0,295.311,12.304625
328521,1345029180,12.3,12.3,12.3,12.3,49.5,608.85,12.3
328523,1345029300,12.3,12.3,12.3,12.3,2.45353792,30.178516416,12.3
328525,1345029420,12.3,12.3,12.3,12.3,13.0,159.9,12.3
328536,1345030080,12.4,12.4,12.4,12.4,1.48711106,18.440177144,12.4
328544,1345030560,12.48,12.48,12.48,12.48,5.85977564,73.129999987,12.48
328547,1345030740,12.48,12.48,12.48,12.48,4.39930856,54.903370829,12.48
328551,1345030980,12.49,12.49,12.49,12.49,1.834,22.90666,12.49
328558,1345031400,12.49,12.49,12.49,12.49,0.166,2.07334,12.49
328569,1345032060,12.78,12.78,12.78,12.78,1.88497652,24.089999926,12.78
328583,1345032900,12.57,12.57,12.57,12.57,11.84592258,148.90324683,12.57
328594,1345033560,12.49,12.49,12.49,12.49,2.36918452,29.591114655,12.49
328595,1345033620,12.44,12.44,12.44,12.44,2.36918452,29.472655429,12.44
328596,1345033680,12.43,12.43,12.43,12.43,13.41570838,166.75725516,12.43
328615,1345034820,12.44,12.44,12.44,12.44,0.462118,5.74874792,12.44
328633,1345035900,12.67,12.67,12.67,12.67,9.429,119.46543,12.67
328636,1345036080,12.67,12.67,12.67,12.67,47.534,602.25578,12.67
328660,1345037520,12.46,12.68,12.46,12.68,14.426,179.80996691,12.464298274
328672,1345038240,12.43,12.43,12.43,12.43,3.0,37.29,12.43
328686,1345039080,12.67,12.67,12.67,12.67,2.761,34.98187,12.67
328768,1345044000,12.51,12.51,12.51,12.51,11.84913629,148.23269499,12.51
328783,1345044900,12.48,12.48,12.48,12.48,10.0,124.8,12.48
328789,1345045260,12.48,12.48,12.45,12.45,20.0,249.53361535,12.476680768
328796,1345045680,12.5,12.5,12.5,12.5,1.0,12.5,12.5
328807,1345046340,12.5,12.54,12.5,12.54,14.0,175.2,12.514285714
328814,1345046760,12.6,12.6,12.6,12.6,15.0,189.0,12.6
328822,1345047240,12.6,12.6,12.6,12.6,15.0,189.0,12.6
328823,1345047300,12.56,12.56,12.56,12.56,1.58189164,19.868558998,12.56
328824,1345047360,12.68,12.68,12.68,12.68,2.4,30.432,12.68
328825,1345047420,12.69,12.69,12.69,12.69,10.6,134.514,12.69
328826,1345047480,12.69,12.69,12.69,12.69,0.1,1.269,12.69
328827,1345047540,12.69,12.7,12.69,12.7,94.08,1194.723,12.69901148
328828,1345047600,12.69,12.69,12.69,12.69,8.2,104.058,12.69
328831,1345047780,12.69,12.7,12.69,12.7,17.5,222.096,12.6912
328832,1345047840,12.69,12.69,12.69,12.69,6.5,82.485,12.69
328833,1345047900,12.69,12.7,12.69,12.7,12.0,152.307,12.69225
328834,1345047960,12.69,12.7,12.69,12.7,13.3,168.827,12.693759398
328841,1345048380,12.72,12.72,12.72,12.72,148.37106,1887.2798832,12.72
328849,1345048860,12.69,12.69,12.69,12.69,3.5,44.415,12.69
328884,1345050960,12.57,12.57,12.57,12.57,3.5,43.995,12.57
328886,1345051080,12.57,12.59,12.57,12.59,117.90323673,1482.2145131,12.571448878
328890,1345051320,12.61,12.61,12.61,12.61,94.0,1185.34,12.61
328945,1345054620,12.6,12.6,12.6,12.6,7.2,90.72,12.6
328973,1345056300,12.62,12.62,12.62,12.62,7.1104116,89.733394392,12.62
328986,1345057080,12.62,12.62,12.62,12.62,0.96,12.1152,12.62
329001,1345057980,12.64,12.65,12.64,12.65,65.35693511,826.25522914,12.642196697
329011,1345058580,12.66,12.66,12.66,12.66,76.0,962.16,12.66
329051,1345060980,12.66,12.66,12.66,12.66,0.3,3.798,12.66
329062,1345061640,12.68,12.68,12.68,12.68,27.93192,354.1767456,12.68
329070,1345062120,12.86,12.86,12.86,12.86,9.53032659,122.55999995,12.86
329088,1345063200,12.68,12.68,12.68,12.68,2.09676318,26.586957122,12.68
329099,1345063860,12.81,12.81,12.81,12.81,45.0,576.45,12.81
329171,1345068180,12.88,13.0,12.88,13.0,37.46099474,486.55293162,12.98825445
329193,1345069500,12.73,12.73,12.73,12.73,27.0,343.71,12.73
329197,1345069740,13.2,13.2,13.2,13.2,5.0,66.0,13.2
329258,1345073400,13.01,13.01,13.01,13.01,2.0,26.02,13.01
329297,1345075740,13.14,13.14,13.14,13.14,4.0,52.56,13.14
329311,1345076580,13.2,13.2,13.2,13.2,5.0,66.0,13.2
329330,1345077720,13.25,13.25,13.25,13.25,1.0,13.25,13.25
329409,1345082460,13.2,13.2,13.2,13.2,10.0,132.0,13.2
329410,1345082520,13.17,13.22,13.15,13.15,29.452,388.15544,13.179255738
329416,1345082880,13.1,13.1,13.1,13.1,35.0,458.5,13.1
329425,1345083420,13.07,13.07,13.07,13.07,6.48584369,84.769977028,13.07
329426,1345083480,13.07,13.07,13.07,13.07,49.95967187,652.97291134,13.07
329427,1345083540,13.07,13.07,13.07,13.07,1.38,18.0366,13.07
329428,1345083600,13.07,13.07,13.07,13.07,82.17448444,1074.0205116,13.07
329442,1345084440,13.0,13.0,13.0,13.0,2.0,26.0,13.0
329467,1345085940,13.0,13.0,13.0,13.0,1.53338478,19.93400214,13.0
329485,1345087020,12.75,12.75,12.75,12.75,4.56660923,58.224267682,12.75
329486,1345087080,13.08,13.08,13.08,13.08,2.8,36.624,13.08
329487,1345087140,13.08,13.08,13.08,13.08,2.14495413,28.05600002,13.08
329512,1345088640,12.85,12.85,12.85,12.85,14.31098,183.896093,12.85
329514,1345088760,12.9,12.9,12.9,12.9,15.0,193.5,12.9
329519,1345089060,13.01,13.01,13.01,13.01,13.07862,170.1528462,13.01
329550,1345090920,13.05,13.05,13.05,13.05,9.1914,119.94777,13.05
329551,1345090980,13.07,13.07,13.07,13.07,19.419,253.80633,13.07
329552,1345091040,13.08,13.1,13.08,13.1,23.76461955,311.27361702,13.098194834
329553,1345091100,13.13,13.13,13.13,13.13,3.64959634,47.919199944,13.13
329556,1345091280,13.1,13.1,12.78,12.78,4.53538045,57.973483895,12.782496316
329572,1345092240,13.02,13.02,13.02,13.02,0.6,7.812,13.02
329573,1345092300,13.02,13.02,13.02,13.02,0.4,5.208,13.02
329578,1345092600,13.17,13.17,13.17,13.17,1.937,25.51029,13.17
329631,1345095780,13.21,13.21,13.21,13.21,1.53,20.2113,13.21
329642,1345096440,13.22,13.22,13.22,13.22,7.14145234,94.409999935,13.22
329654,1345097160,13.22,13.22,13.22,13.22,2.30332829,30.449999994,13.22
329708,1345100400,13.22,13.22,13.22,13.22,0.00721937,0.0954400714,13.22
329717,1345100940,13.22,13.22,13.22,13.22,1.24560923,16.466954021,13.22
329719,1345101060,13.25,13.25,13.25,13.25,9.16075471,121.37999991,13.25
329737,1345102140,13.25,13.25,13.25,13.25,6.0,79.5,13.25
329741,1345102380,13.25,13.25,13.25,13.25,35.83924529,474.87000009,13.25
329750,1345102920,13.44,13.44,13.44,13.44,9.06473214,121.82999996,13.44
329760,1345103520,13.25,13.25,13.25,13.25,12.64,167.48,13.25
329770,1345104120,13.25,13.25,13.25,13.25,30.0,397.5,13.25
329803,1345106100,13.25,13.25,13.25,13.25,21.06,279.045,13.25
329806,1345106280,13.43,13.43,13.43,13.43,12.70067014,170.56999998,13.43
329833,1345107900,13.44,13.44,13.44,13.44,27.19449047,365.49395192,13.44
329844,1345108560,13.41,13.41,13.41,13.41,44.972,603.07452,13.41
329863,1345109700,13.43,13.43,13.43,13.43,2.12807148,28.579999976,13.43
329906,1345112280,13.08,13.08,13.08,13.08,2.0,26.16,13.08
329917,1345112940,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
329918,1345113000,13.41,13.41,13.41,13.41,8.411,112.79151,13.41
329920,1345113120,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
329922,1345113240,13.41,13.41,13.41,13.41,1.967,26.37747,13.41
329924,1345113360,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
329926,1345113480,13.41,13.41,13.41,13.41,2.862,38.37942,13.41
329927,1345113540,13.41,13.41,13.41,13.41,1.699,22.78359,13.41
329929,1345113660,13.41,13.41,13.41,13.41,8.859,118.79919,13.41
329930,1345113720,13.41,13.41,13.41,13.41,9.932,133.18812,13.41
329931,1345113780,13.35,13.35,13.35,13.35,18.2,242.97,13.35
329932,1345113840,13.4,13.4,13.4,13.4,1.699,22.7666,13.4
329933,1345113900,13.4,13.4,13.4,13.4,8.953,119.9702,13.4
329934,1345113960,13.4,13.4,13.4,13.4,8.865,118.791,13.4
329935,1345114020,13.4,13.4,13.4,13.4,7.521,100.7814,13.4
329937,1345114140,13.4,13.4,13.4,13.4,17.822,238.8148,13.4
329938,1345114200,13.4,13.4,13.4,13.4,4.834,64.7756,13.4
329939,1345114260,13.4,13.4,13.4,13.4,1.879,25.1786,13.4
329940,1345114320,13.4,13.4,13.4,13.4,12.3900597,166.02679998,13.4
329941,1345114380,13.4,13.4,13.4,13.4,7.0,93.8,13.4
329946,1345114680,13.4,13.4,13.4,13.4,23.544,315.4896,13.4
329949,1345114860,13.4,13.4,13.4,13.4,36.37014925,487.35999995,13.4
329971,1345116180,13.3,13.3,13.28,13.28,15.96034548,212.22738797,13.297167548
329978,1345116600,13.27,13.27,13.27,13.27,11.52816719,152.97877861,13.27
329983,1345116900,13.27,13.27,13.27,13.27,5.50866616,73.099999943,13.27
329991,1345117380,13.27,13.27,13.27,13.27,5.50866616,73.099999943,13.27
330005,1345118220,13.22,13.22,13.22,13.22,9.47930904,125.31646551,13.22
330008,1345118400,13.27,13.27,13.27,13.27,11.47565256,152.28190947,13.27
330022,1345119240,13.27,13.27,13.27,13.27,39.03518231,517.99686925,13.27
330030,1345119720,13.35,13.35,13.35,13.35,16.02735429,213.96517977,13.35
330037,1345120140,13.41,13.41,13.41,13.41,2.17971663,29.230000008,13.41
330052,1345121040,13.41,13.44,13.41,13.44,15.37222147,206.14154806,13.410003782
330053,1345121100,13.46,13.47,13.46,13.47,0.6936921,9.338132587,13.461494786
330054,1345121160,13.36,13.36,13.36,13.36,0.17924103,2.3946601608,13.36
330055,1345121220,13.47,13.47,13.47,13.47,3.6218046,48.785707962,13.47
330056,1345121280,13.37,13.37,13.37,13.37,11.84913629,158.4229522,13.37
330064,1345121760,13.47,13.47,13.47,13.47,1.62138085,21.840000049,13.47
330068,1345122000,13.42,13.42,13.42,13.42,5.35854955,71.911734961,13.42
330070,1345122120,13.49,13.49,13.49,13.49,20.0,269.8,13.49
330076,1345122480,13.41,13.41,13.41,13.41,62.7,840.807,13.41
330086,1345123080,13.4,13.4,13.4,13.4,2.29513051,30.754748834,13.4
330090,1345123320,13.39,13.39,13.39,13.39,2.29513051,30.731797529,13.39
330117,1345124940,13.36,13.36,13.36,13.36,7.11588948,95.068283453,13.36
330119,1345125060,13.36,13.36,13.36,13.36,18.61976048,248.76000001,13.36
330134,1345125960,13.41,13.41,13.41,13.41,6.7,89.847,13.41
330135,1345126020,13.41,13.41,13.41,13.41,8.3,111.303,13.41
330149,1345126860,13.35,13.35,13.35,13.35,0.20555559,2.7441671265,13.35
330158,1345127400,13.41,13.41,13.41,13.41,12.0,160.92,13.41
330159,1345127460,13.42,13.42,13.42,13.42,2.57749627,34.589999943,13.42
330171,1345128180,13.36,13.36,13.36,13.36,10.0,133.6,13.36
330204,1345130160,13.41,13.41,13.41,13.41,0.1,1.341,13.41
330207,1345130340,13.42,13.42,13.42,13.42,0.1,1.342,13.42
330212,1345130640,13.42,13.42,13.42,13.42,0.77719821,10.429999978,13.42
330223,1345131300,13.42,13.42,13.42,13.42,14.03727489,188.38022902,13.42
330249,1345132860,13.42,13.42,13.42,13.42,2.29513051,30.800651444,13.42
330250,1345132920,13.44,13.44,13.44,13.44,0.61979167,8.3300000448,13.44
330266,1345133880,13.41,13.41,13.4,13.4,4.59026102,61.532448973,13.405
330297,1345135740,13.44,13.44,13.44,13.44,0.1,1.344,13.44
330298,1345135800,13.4,13.4,13.4,13.4,20.8,278.72,13.4
330300,1345135920,13.44,13.44,13.44,13.44,0.2,2.688,13.44
330305,1345136220,13.44,13.44,13.44,13.44,5.43813358,73.088515315,13.44
330313,1345136700,13.42,13.42,13.42,13.42,7.50196937,100.67642895,13.42
330319,1345137060,13.41,13.41,13.41,13.41,2.0,26.82,13.41
330324,1345137360,13.4,13.4,13.4,13.4,24.6,329.64,13.4
330327,1345137540,13.35,13.35,13.35,13.35,5.0,66.75,13.35
330359,1345139460,13.43,13.44,13.43,13.44,74.80895834,1004.7324001,13.430642832
330364,1345139760,13.41,13.41,13.41,13.41,0.1,1.341,13.41
330372,1345140240,13.49,13.49,13.49,13.49,0.1,1.349,13.49
330373,1345140300,13.41,13.41,13.41,13.41,0.1,1.341,13.41
330375,1345140420,13.41,13.41,13.41,13.41,0.1,1.341,13.41
330378,1345140600,13.49,13.49,13.49,13.49,0.1,1.349,13.49
330384,1345140960,13.41,13.41,13.41,13.41,11.99591051,160.86515994,13.41
330386,1345141080,13.41,13.41,13.4,13.4,6.88773153,92.318561607,13.403333333
330391,1345141380,13.34,13.34,13.3,13.3,9.21908133,122.75303189,13.315104564
330403,1345142100,13.29,13.29,13.29,13.29,28.71,381.5559,13.29
330417,1345142940,13.29,13.29,13.29,13.29,10.79,143.3991,13.29
330448,1345144800,13.28,13.28,13.25,13.25,9.18052204,121.77962486,13.265
330452,1345145040,13.24,13.24,13.24,13.24,0.1,1.324,13.24
330454,1345145160,13.24,13.24,13.24,13.24,0.1,1.324,13.24
330480,1345146720,13.42,13.42,13.42,13.42,36.31594635,487.36000002,13.42
330490,1345147320,13.38,13.38,13.38,13.38,0.1,1.338,13.38
330491,1345147380,13.38,13.38,13.38,13.38,0.1,1.338,13.38
330492,1345147440,13.38,13.38,13.38,13.38,0.1,1.338,13.38
330494,1345147560,13.38,13.38,13.38,13.38,0.1,1.338,13.38
330495,1345147620,13.38,13.38,13.38,13.38,0.1,1.338,13.38
330496,1345147680,13.38,13.38,13.38,13.38,0.1,1.338,13.38
